1492	Hale
1493	Ginzberg
1494	Ginzberg
1495	Steele
1496	Marlowe
1497	Plato
1498	Lord
1499	Lord
1500	Shakespeare
1501	Shakespeare
1502	Shakespeare
1503	Shakespeare
1504	Shakespeare
1505	Shakespeare
1506	Shakespeare
1507	Shakespeare
1508	Shakespeare
1509	Shakespeare
1510	Shakespeare
1511	Shakespeare
1512	Shakespeare
1513	Shakespeare
1514	Shakespeare
1515	Shakespeare
1516	Shakespeare
1517	Shakespeare
1518	Shakespeare
1519	Shakespeare
1520	Shakespeare
1521	Shakespeare
1522	Shakespeare
1523	Shakespeare
1524	Shakespeare
1525	Shakespeare
1526	Shakespeare
1527	Shakespeare
1528	Shakespeare
1529	Shakespeare
1530	Shakespeare
1531	Shakespeare
1532	Shakespeare
1533	Shakespeare
1534	Shakespeare
1535	Shakespeare
1536	Shakespeare
1537	Shakespeare
1538	Shakespeare
1539	Shakespeare
1540	Shakespeare
1541	Shakespeare
1542	Shakespeare (spurious and doubtful works)
1543	Shakespeare
1544	Shakespeare
1545	Shakespeare
1546	Shakespeare
1547	Shakespeare (spurious and doubtful works)
1548	Shakespeare (spurious and doubtful works)
1549	Luther
1550	Burnett
1551	Wiggin
1552	Bársony
1553	Balzac
1554	Balzac
1555	Balzac
1556	Balzac
1557	Pyle
1558	Sinclair
1559	Balzac
1560	Morris
1561	Carpenter
1562	Van Dyke
1563	Leblanc
1564	Boswell
1565	Lytton
1566	Osler
1567	Eliot
1568	Henley
1569	Balzac
1570	Dumont
1571	Plato
1572	Plato
1573	Alger
1574	Brooks
1575	Myerson
1576	Benton
1577	Phillpotts
1578	Lang
1579	Plato
1580	Plato
1583	Henry
1584	Plato
1585	Osbourne
1586	Collins
1587	Collins
1588	Collins
1589	Marlowe
1590	Rinehart
1591	Plato
1592	McAfee
1593	Wood
1594	Lang
1595	Henry
1596	London
1597	Andersen
1598	Plato
1599	Anonymous
1600	Plato
1601	Rinehart
1602	Ferber
1603	Van Dyke
1604	Osbourne
1605	Stephens
1606	Scott
1607	Astor
1608	Dumas
1611	Tarkington
1612	Conkling
1613	Clouston
1614	Hawthorne
1615	Savage
1616	Plato
1617	Freeman
1618	Synge
1619	Rojas
1620	Davis
1621	Collins
1622	Collins
1623	Collins
1624	Collins
1625	Collins
1626	Collins
1627	Collins
1628	Collins
1629	Collins
1630	Collins
1631	Lang
1632	Whibley
1633	Hale
1634	Dixon
1635	Plato
1636	Plato
1637	Kingsley
1638	Doyle
1639	Balzac
1640	MacDonald
1641	Balzac
1642	Plato
1643	Plato
1644	Doyle
1645	Lang
1646	Henry
1649	Balzac
1650	Burgoyne
1651	Gaboriau
1652	Verne
1653	Thomas
1654	Shaw
1655	London
1656	Plato
1657	Plato
1658	Plato
1659	Balzac
1660	Balzac
1661	Doyle
1662	United States. Central Intelligence Agency
1663	Foster
1664	Farrar
1665	Lyall
1666	Apuleius; Adlington
1667	Scott
1668	Scott
1669	London
1670	Luther
1671	Rinehart
1672	Plato
1673	Plato (spurious and doubtful works)
1674	Gilbert
1675	Brown
1676	Plato (spurious and doubtful works)
1677	Plato (spurious and doubtful works)
1678	Balzac
1679	Todd
1680	Balzac
1681	Plato (spurious and doubtful works)
1682	Plato
1683	Balzac
1684	Meredith
1685	Leroux
1686	Leroux
1687	Plato
1688	London
1689	Sanger
1690	Haggard
1692	Johnston
1693	Rinehart
1694	Reilly
1695	Chesterton
1696	Chesterton
1697	Kingsley
1698	Verne
1699	Oppenheim
1700	Gaskell
1701	Wiggin
1702	Iles
1703	Hornung
1704	Balzac
1705	Williams
1706	Williams
1707	Williams
1708	Williams
1709	Gissing
1710	Balzac
1711	Haggard
1712	Conrad
1713	Stephenson
1714	Balzac
1715	Balzac
1716	Freeman
1717	Chesterton
1718	Chesterton
1719	Chesterton
1720	Chesterton
1721	Chesterton
1722	Luther
1723	Bower
1724	Haggard
1725	Henry
1726	Plato
1727	Homer
1728	Homer
1729	Balzac
1730	London
1731	Thompson
1732	Chekhov
1733	Davis
1734	Wells
1735	Plato
1736	Shakespeare (spurious and doubtful works)
1737	Balzac
1738	Plato
1739	Hecker
1740	Bower
1741	Packard
1742	Davis
1743	Wells
1744	Plato
1745	Milton
1746	Lang
1747	Lincoln
1748	Gaboriau
1749	Balzac
1750	Plato
1751	Pyle
1752	Orczy
1753	Chekhov
1754	Chekhov
1755	Chekhov
1756	Chekhov
1757	Aldrich
1758	Aldrich
1759	MacGregor
1760	Davis
1761	Davis
1762	Davis
1763	Davis
1764	Davis
1765	Shakespeare
1768	Shakespeare
1769	Shakespeare
1770	Shakespeare (spurious and doubtful works)
1771	Shakespeare
1772	Shakespeare
1773	Shakespeare
1774	Shakespeare
1775	Shakespeare
1776	Shakespeare
1777	Shakespeare
1778	Shakespeare
1779	Shakespeare
1780	Shakespeare
1781	Shakespeare
1782	Shakespeare
1783	Shakespeare
1784	Shakespeare
1785	Shakespeare
1786	Shakespeare
1787	Shakespeare
1788	Shakespeare (spurious and doubtful works)
1790	Shakespeare
1791	Shakespeare
1792	Shakespeare
1793	Shakespeare
1794	Shakespeare
1795	Shakespeare
1796	Shakespeare
1797	Shakespeare
1798	Shakespeare
1799	Shakespeare
1800	Shakespeare
1801	Shakespeare
1802	Shakespeare
1803	Raine
1804	Wells
1805	Henry
1806	Davis
1807	Davis
1808	Davis
1809	Raine
1810	Balzac
1811	Balzac
1812	Balzac
1813	Balzac
1814	Biggers
